"ID","count"
"k105_100667_7",0
"k105_100667_8",0
"k105_100667_9",0
"k105_100705_0",0
"k105_100705_1",0
"k105_100705_2",0
"k105_100705_3",0
"k105_100707_0",0
"k105_100707_1",0
"k105_100716_0",0
"k105_100716_1",0
"k105_100716_2",0
"k105_100731_0",0
"k105_100731_1",0
"k105_100731_2",0
"k105_100732_0",0
"k105_100732_1",0
"k105_100732_2",0
"k105_100732_3",0
"k105_100732_4",0
"k105_100732_5",0
"k105_100732_6",0
"k105_100758_0",0
"k105_100758_1",0
"k105_100758_2",0
"k105_100758_3",0
"k105_100758_4",0
"k105_100761_0",0
"k105_100761_1",0
"k105_100761_2",0
"k105_100761_3",0
"k105_100761_4",0
"k105_100771_0",0
"k105_100771_1",0
"k105_100781_0",0
"k105_100781_1",0
"k105_100781_2",0
"k105_100809_0",0
"k105_100809_1",0
"k105_100809_2",0
"k105_100809_3",0
"k105_100809_4",0
"k105_100816_0",0
"k105_100816_1",0
"k105_100816_2",0
"k105_100817_0",0
"k105_100817_1",0
"k105_100817_2",0
"k105_100817_3",0
"k105_100882_0",0
"k105_100882_1",0
"k105_100882_2",0
"k105_100882_3",0
"k105_100882_4",0
"k105_100882_5",0
"k105_100922_0",0
"k105_100922_1",0
"k105_100922_2",0
"k105_100922_3",0
"k105_100922_4",0
"k105_100982_0",0
"k105_100982_1",0
"k105_100982_2",0
"k105_100995_0",0
"k105_100995_1",0
"k105_101007_0",0
"k105_101007_1",0
"k105_101007_2",0
"k105_101007_3",0
"k105_101007_4",0
"k105_101007_5",0
"k105_101019_0",0
"k105_101019_1",0
"k105_101019_2",0
"k105_101022_0",0
"k105_101022_1",0
"k105_101029_0",0
"k105_101029_1",0
"k105_101029_2",0
"k105_101029_3",0
"k105_101029_4",0
"k105_101044_0",0
"k105_101044_1",0
"k105_101044_2",0
"k105_101044_3",0
"k105_101044_4",0
"k105_101058_0",0
"k105_101058_1",0
"k105_101074_0",0
"k105_101074_1",0
"k105_101074_2",0
"k105_101077_0",4
"k105_101077_1",0
"k105_101077_2",0
"k105_101077_3",0
"k105_101077_4",0
"k105_101077_5",0
"k105_101077_6",0
"k105_101077_7",0
"k105_101087_0",0
"k105_101087_1",0
"k105_101087_2",0
"k105_101092_0",0
"k105_101092_1",0
"k105_101092_10",0
"k105_101092_11",0
"k105_101092_12",0
"k105_101092_13",0
"k105_101092_14",0
"k105_101092_15",0
"k105_101092_2",0
"k105_101092_3",0
"k105_101092_4",0
"k105_101092_5",0
"k105_101092_6",0
"k105_101092_7",0
"k105_101092_8",0
"k105_101092_9",0
"k105_101096_0",0
"k105_101096_1",1
"k105_101096_2",0
"k105_101112_0",0
"k105_101112_1",0
"k105_101112_2",0
"k105_101144_0",0
"k105_101144_1",0
"k105_101144_10",0
"k105_101144_11",0
"k105_101144_12",0
"k105_101144_13",0
"k105_101144_14",0
"k105_101144_2",0
"k105_101144_3",0
"k105_101144_4",0
"k105_101144_5",0
"k105_101144_6",0
"k105_101144_7",0
"k105_101144_8",0
"k105_101144_9",0
"k105_10116_0",0
"k105_10116_1",0
"k105_10116_2",0
"k105_10116_3",0
"k105_10116_4",0
"k105_101232_0",0
"k105_101232_1",0
"k105_101232_2",0
"k105_101232_3",0
"k105_101236_0",0
"k105_101236_1",0
"k105_101236_10",0
"k105_101236_11",0
"k105_101236_12",0
"k105_101236_13",0
"k105_101236_14",0
"k105_101236_15",0
"k105_101236_16",0
"k105_101236_17",0
"k105_101236_18",0
"k105_101236_19",0
"k105_101236_2",0
"k105_101236_20",0
"k105_101236_21",0
"k105_101236_22",0
"k105_101236_23",0
"k105_101236_24",0
"k105_101236_25",0
"k105_101236_26",0
"k105_101236_27",0
"k105_101236_28",0
"k105_101236_29",0
"k105_101236_3",0
"k105_101236_30",0
"k105_101236_31",0
"k105_101236_32",0
"k105_101236_33",0
"k105_101236_34",0
"k105_101236_35",0
"k105_101236_36",0
"k105_101236_37",0
"k105_101236_38",0
"k105_101236_39",0
"k105_101236_4",0
"k105_101236_5",0
"k105_101236_6",0
"k105_101236_7",0
"k105_101236_8",0
"k105_101236_9",0
"k105_101265_0",0
"k105_101265_1",0
"k105_10128_0",0
"k105_10128_1",0
"k105_10128_2",0
"k105_10128_3",0
"k105_101296_0",0
"k105_101296_1",0
"k105_101296_10",0
"k105_101296_11",0
"k105_101296_12",0
"k105_101296_13",0
"k105_101296_14",0
"k105_101296_15",0
"k105_101296_16",0
"k105_101296_17",0
"k105_101296_18",0
"k105_101296_19",0
"k105_101296_2",0
"k105_101296_20",0
"k105_101296_21",0
"k105_101296_22",0
"k105_101296_23",0
"k105_101296_3",0
"k105_101296_4",0
"k105_101296_5",0
"k105_101296_6",0
"k105_101296_7",0
"k105_101296_8",0
"k105_101296_9",0
"k105_101306_0",0
"k105_101306_1",0
"k105_101306_2",0
"k105_101306_3",0
"k105_101306_4",0
"k105_101306_5",0
"k105_101316_0",0
"k105_101316_1",0
"k105_101316_2",0
"k105_101316_3",0
"k105_101332_0",0
"k105_101332_1",0
"k105_101332_2",0
"k105_101332_3",0
"k105_101332_4",0
"k105_101346_0",0
"k105_101346_1",0
"k105_101346_2",0
"k105_101346_3",1
"k105_101346_4",0
"k105_10134_0",0
"k105_10134_1",0
"k105_10134_2",0
"k105_10134_3",0
"k105_10134_4",0
"k105_10134_5",0
"k105_10134_6",0
"k105_10134_7",0
"k105_101396_0",0
"k105_101396_1",0
"k105_101396_2",0
"k105_101396_3",0
"k105_101396_4",0
"k105_101400_0",0
"k105_101400_1",0
"k105_101400_2",0
"k105_101400_3",0
"k105_101400_4",0
"k105_101400_5",0
"k105_101400_6",0
"k105_10144_0",0
"k105_10144_1",0
"k105_10144_2",0
"k105_10144_3",0
"k105_10144_4",0
"k105_101485_0",0
"k105_101485_1",0
"k105_101485_10",0
"k105_101485_11",0
"k105_101485_2",0
"k105_101485_3",0
"k105_101485_4",0
"k105_101485_5",0
"k105_101485_6",0
"k105_101485_7",0
"k105_101485_8",0
"k105_101485_9",0
"k105_101505_0",0
"k105_101505_1",0
"k105_101505_2",0
"k105_101505_3",0
"k105_101505_4",0
"k105_101505_5",0
"k105_101507_0",0
"k105_101507_1",0
"k105_101507_2",0
"k105_101517_0",0
"k105_101517_1",0
"k105_101517_2",0
"k105_101517_3",0
"k105_101554_0",0
"k105_101599_0",0
"k105_101599_1",0
"k105_101599_2",0
"k105_101599_3",0
"k105_101599_4",0
"k105_101599_5",0
"k105_101630_0",0
"k105_101630_1",0
"k105_101630_2",0
"k105_101630_3",0
"k105_101630_4",0
"k105_101727_0",0
"k105_101727_1",0
"k105_101727_2",0
"k105_101730_0",0
"k105_101730_1",0
"k105_101730_2",0
"k105_101730_3",0
"k105_101793_0",0
"k105_101793_1",0
"k105_101793_2",0
"k105_101793_3",0
"k105_101815_0",0
"k105_101815_1",0
"k105_101815_2",0
"k105_101832_0",0
"k105_101832_1",0
"k105_101916_0",0
"k105_101916_1",0
"k105_101916_2",0
"k105_101916_3",0
"k105_101917_0",0
"k105_101917_1",0
"k105_101917_2",0
"k105_101964_0",0
"k105_101964_1",0
"k105_101964_2",0
"k105_101964_3",0
"k105_101981_0",0
"k105_101987_0",0
"k105_101987_1",0
"k105_101987_2",0
"k105_101987_3",0
"k105_101987_4",0
"k105_101987_5",0
"k105_101987_6",0
"k105_102011_0",0
"k105_102011_1",0
"k105_102011_2",0
"k105_102011_3",0
"k105_102032_0",0
"k105_102032_1",0
"k105_102032_2",0
"k105_102032_3",0
"k105_102032_4",0
"k105_102037_0",0
"k105_102037_1",0
"k105_102037_2",0
"k105_102039_0",0
"k105_102039_1",0
"k105_102039_10",0
"k105_102039_2",0
"k105_102039_3",0
"k105_102039_4",0
"k105_102039_5",0
"k105_102039_6",0
"k105_102039_7",0
"k105_102039_8",0
"k105_102039_9",0
"k105_102091_0",0
"k105_102091_1",0
"k105_102091_2",0
"k105_102091_3",0
"k105_102100_0",0
"k105_102100_1",0
"k105_10214_0",0
"k105_102173_0",0
"k105_102173_1",0
"k105_102173_2",0
"k105_102173_3",0
"k105_102173_4",0
"k105_102192_0",0
"k105_102192_1",0
"k105_102192_10",0
"k105_102192_11",0
"k105_102192_12",0
"k105_102192_13",0
"k105_102192_14",0
"k105_102192_2",0
"k105_102192_3",0
"k105_102192_4",0
"k105_102192_5",0
"k105_102192_6",0
"k105_102192_7",0
"k105_102192_8",0
"k105_102192_9",0
"k105_102201_0",0
"k105_102201_1",0
"k105_102201_2",0
"k105_102201_3",0
"k105_102201_4",0
"k105_102201_5",0
"k105_102201_6",0
"k105_102201_7",0
"k105_102205_0",0
"k105_102205_1",0
"k105_102205_10",0
"k105_102205_11",0
"k105_102205_2",0
"k105_102205_3",0
"k105_102205_4",0
"k105_102205_5",0
"k105_102205_6",0
"k105_102205_7",0
"k105_102205_8",0
"k105_102205_9",0
"k105_102228_0",0
"k105_102228_1",0
"k105_10222_0",0
"k105_10222_1",0
"k105_10222_2",0
"k105_10222_3",0
"k105_102249_0",0
"k105_102249_1",0
"k105_102249_2",0
"k105_102249_3",0
"k105_102249_4",0
"k105_102249_5",0
"k105_102288_0",0
"k105_102288_1",0
"k105_102288_2",2
"k105_102288_3",4
"k105_102288_4",0
"k105_102309_0",0
"k105_102309_1",0
"k105_102309_2",0
"k105_102319_0",0
"k105_102319_1",0
"k105_102319_2",0
"k105_102319_3",0
"k105_102332_0",0
"k105_102332_1",0
"k105_102332_2",0
"k105_102332_3",0
"k105_102332_4",0
"k105_102332_5",0
"k105_102332_6",0
"k105_102332_7",0
"k105_102348_0",0
"k105_102348_1",0
"k105_102348_2",0
"k105_102356_0",0
"k105_102356_1",0
"k105_10235_0",0
"k105_10235_1",0
"k105_10235_2",0
"k105_102385_0",0
"k105_102385_1",0
"k105_102385_10",0
"k105_102385_11",0
"k105_102385_12",0
"k105_102385_13",0
"k105_102385_2",0
"k105_102385_3",0
"k105_102385_4",0
"k105_102385_5",0
"k105_102385_6",0
"k105_102385_7",0
"k105_102385_8",0
"k105_102385_9",0
"k105_102409_0",0
"k105_102409_1",0
"k105_102425_0",0
"k105_102425_1",0
"k105_102491_0",0
"k105_102491_1",0
"k105_102491_2",0
"k105_102491_3",0
"k105_102491_4",0
"k105_102491_5",138
"k105_102515_0",0
"k105_102515_1",0
"k105_102515_2",0
"k105_102515_3",0
"k105_10251_0",0
"k105_10251_1",0
"k105_10251_2",0
"k105_102529_0",0
"k105_102529_1",0
"k105_102536_0",0
"k105_102536_1",0
"k105_102536_2",0
"k105_102536_3",0
"k105_102536_4",0
"k105_102555_0",0
"k105_102555_1",0
"k105_102615_0",0
"k105_102615_1",0
"k105_102615_2",0
"k105_102615_3",0
"k105_102615_4",0
"k105_102628_0",2
"k105_102628_1",0
"k105_102670_0",1
"k105_102690_0",0
"k105_102690_1",0
"k105_102690_2",0
"k105_102690_3",0
"k105_102690_4",0
"k105_102690_5",0
"k105_102690_6",0
"k105_102690_7",0
"k105_102705_0",0
"k105_102705_1",0
"k105_102705_2",0
"k105_102719_0",0
"k105_102719_1",0
"k105_102719_2",0
"k105_10271_0",0
"k105_102779_0",0
"k105_102779_1",0
"k105_102779_2",0
"k105_102779_3",0
"k105_102821_0",0
"k105_102821_1",0
"k105_102821_2",0
"k105_102821_3",0
"k105_102821_4",0
"k105_102846_0",0
"k105_102846_1",0
"k105_102846_2",0
"k105_102846_3",0
"k105_102899_0",0
"k105_102899_1",0
"k105_102899_2",0
"k105_102899_3",0
"k105_102899_4",0
"k105_102899_5",0
"k105_102931_0",0
"k105_102931_1",0
"k105_102931_10",0
"k105_102931_11",0
"k105_102931_12",0
"k105_102931_13",0
"k105_102931_14",0
"k105_102931_15",0
"k105_102931_16",0
"k105_102931_17",0
"k105_102931_18",0
"k105_102931_19",0
"k105_102931_2",0
"k105_102931_3",0
"k105_102931_4",0
"k105_102931_5",0
"k105_102931_6",0
"k105_102931_7",0
"k105_102931_8",0
"k105_102931_9",0
"k105_102936_0",0
"k105_102936_1",0
"k105_102936_2",0
"k105_102936_3",0
"k105_102936_4",0
"k105_102960_0",0
"k105_102960_1",0
"k105_102960_2",0
"k105_102975_0",0
"k105_102975_1",0
"k105_102975_10",0
"k105_102975_11",0
"k105_102975_12",0
"k105_102975_13",0
"k105_102975_14",0
"k105_102975_15",0
"k105_102975_16",0
"k105_102975_17",0
"k105_102975_18",0
"k105_102975_19",0
"k105_102975_2",0
"k105_102975_20",0
"k105_102975_21",0
"k105_102975_22",0
"k105_102975_23",0
"k105_102975_24",0
"k105_102975_25",0
"k105_102975_3",0
"k105_102975_4",0
"k105_102975_5",0
"k105_102975_6",0
"k105_102975_7",0
"k105_102975_8",0
"k105_102975_9",0
"k105_102984_0",0
"k105_102984_1",0
"k105_102984_2",0
"k105_102984_3",0
"k105_102984_4",0
"k105_102984_5",0
"k105_102984_6",0
"k105_102984_7",0
"k105_103024_0",0
"k105_103024_1",0
"k105_103024_2",0
"k105_103024_3",0
"k105_103024_4",0
"k105_103024_5",0
"k105_10302_0",0
"k105_10302_1",0
"k105_10302_2",0
"k105_10302_3",0
"k105_103043_0",442
"k105_103043_1",47
"k105_103043_2",0
"k105_103043_3",0
"k105_103043_4",0
"k105_103043_5",0
"k105_103043_6",69
"k105_103054_0",0
"k105_103125_0",0
"k105_103125_1",1
"k105_103125_2",0
"k105_103152_0",0
"k105_103152_1",0
"k105_103152_2",0
"k105_103167_0",0
"k105_103167_1",0
"k105_103167_2",0
"k105_103167_3",0
"k105_103183_0",0
"k105_103183_1",0
"k105_103183_2",0
"k105_103183_3",0
"k105_103183_4",0
"k105_103183_5",0
"k105_103183_6",0
"k105_103202_0",0
"k105_103202_1",0
"k105_103202_2",0
"k105_103202_3",0
"k105_103216_0",0
"k105_103216_1",0
"k105_103216_2",0
"k105_103216_3",0
"k105_103216_4",0
"k105_103284_0",0
"k105_103284_1",0
"k105_103284_2",0
"k105_103335_0",0
"k105_103335_1",0
"k105_103335_2",0
"k105_103353_0",0
"k105_103353_1",0
"k105_103353_2",0
"k105_103353_3",0
"k105_103354_0",0
"k105_103354_1",0
"k105_103354_2",0
"k105_103367_0",0
"k105_103367_1",0
"k105_103367_2",0
"k105_103367_3",0
"k105_103374_0",0
"k105_103374_1",0
"k105_103374_2",0
"k105_103375_0",0
"k105_103375_1",0
"k105_103375_2",0
"k105_103375_3",0
"k105_103438_0",0
"k105_103438_1",0
"k105_103438_2",0
"k105_103438_3",0
"k105_103438_4",0
"k105_103473_0",0
"k105_103473_1",0
"k105_103473_2",0
"k105_103473_3",0
"k105_103473_4",0
"k105_103473_5",0
"k105_103492_0",0
"k105_103492_1",0
"k105_103492_2",0
"k105_103499_0",0
"k105_103499_1",0
"k105_103499_2",0
"k105_103499_3",0
"k105_103592_0",0
"k105_103592_1",0
"k105_103592_10",0
"k105_103592_11",0
"k105_103592_2",0
"k105_103592_3",0
"k105_103592_4",0
"k105_103592_5",0
"k105_103592_6",0
"k105_103592_7",0
"k105_103592_8",0
"k105_103592_9",0
"k105_103610_0",0
"k105_103610_1",0
"k105_103610_2",0
"k105_103610_3",0
"k105_103610_4",0
"k105_103621_0",0
"k105_103621_1",0
"k105_103621_2",0
"k105_103638_0",0
"k105_103638_1",0
"k105_103638_2",0
"k105_103638_3",0
"k105_103640_0",0
"k105_103640_1",0
"k105_103640_2",0
"k105_103640_3",3
"k105_103681_0",0
"k105_103681_1",0
"k105_103681_2",0
"k105_103681_3",0
"k105_103681_4",0
"k105_103699_0",0
"k105_103699_1",0
"k105_103699_2",0
"k105_103699_3",0
"k105_103699_4",0
"k105_103705_0",0
"k105_103705_1",0
"k105_103705_2",0
"k105_103705_3",0
"k105_103718_0",0
"k105_103718_1",0
"k105_10375_0",0
"k105_10375_1",0
"k105_10375_2",0
"k105_10375_3",0
"k105_103779_0",0
"k105_103779_1",0
"k105_103779_2",0
"k105_103779_3",0
"k105_103779_4",0
"k105_103779_5",0
"k105_103819_0",0
"k105_103819_1",0
"k105_103819_2",0
"k105_103819_3",0
"k105_103819_4",0
"k105_103819_5",0
"k105_103825_0",0
"k105_103825_1",0
"k105_103825_2",0
"k105_103830_0",0
"k105_103830_1",4
"k105_103830_2",0
"k105_103830_3",0
"k105_103830_4",0
"k105_103836_0",0
"k105_103836_1",0
"k105_103836_2",0
"k105_103836_3",0
"k105_103836_4",0
"k105_103867_0",0
"k105_103867_1",0
"k105_103867_2",0
"k105_103914_0",0
"k105_103914_1",0
"k105_103914_2",0
"k105_103914_3",0
"k105_103914_4",0
"k105_103914_5",0
"k105_103914_6",0
"k105_103915_0",0
"k105_103915_1",0
"k105_103915_2",0
"k105_103915_3",0
"k105_103915_4",0
"k105_103915_5",0
"k105_103915_6",0
"k105_103915_7",0
"k105_103931_0",0
"k105_103931_1",0
"k105_103931_2",0
"k105_103948_0",0
"k105_103948_1",0
"k105_103948_10",0
"k105_103948_11",0
"k105_103948_12",0
"k105_103948_13",0
"k105_103948_14",0
"k105_103948_15",0
"k105_103948_16",0
"k105_103948_17",0
"k105_103948_18",0
"k105_103948_19",0
"k105_103948_2",0
"k105_103948_20",0
"k105_103948_21",0
"k105_103948_22",0
"k105_103948_23",0
"k105_103948_24",0
"k105_103948_25",0
"k105_103948_3",0
"k105_103948_4",0
"k105_103948_5",0
"k105_103948_6",0
"k105_103948_7",0
"k105_103948_8",0
"k105_103948_9",0
"k105_103958_0",0
"k105_103958_1",0
"k105_103958_10",0
"k105_103958_11",0
"k105_103958_12",0
"k105_103958_13",0
"k105_103958_14",0
"k105_103958_15",0
"k105_103958_16",0
"k105_103958_17",0
"k105_103958_18",0
"k105_103958_19",0
"k105_103958_2",0
"k105_103958_20",0
"k105_103958_21",0
"k105_103958_22",0
"k105_103958_23",0
"k105_103958_24",0
"k105_103958_25",0
"k105_103958_26",0
"k105_103958_27",0
"k105_103958_28",0
"k105_103958_29",0
"k105_103958_3",0
"k105_103958_30",0
"k105_103958_31",0
"k105_103958_32",0
"k105_103958_33",0
"k105_103958_34",0
"k105_103958_35",0
"k105_103958_36",0
"k105_103958_37",0
"k105_103958_38",0
"k105_103958_39",0
"k105_103958_4",0
"k105_103958_40",0
"k105_103958_41",0
"k105_103958_42",0
"k105_103958_43",0
"k105_103958_44",0
"k105_103958_45",0
"k105_103958_46",0
"k105_103958_47",0
"k105_103958_48",0
"k105_103958_49",0
"k105_103958_5",0
"k105_103958_50",0
"k105_103958_51",0
"k105_103958_52",0
"k105_103958_53",0
"k105_103958_54",0
"k105_103958_55",0
"k105_103958_56",0
"k105_103958_57",0
"k105_103958_58",0
"k105_103958_59",0
"k105_103958_6",0
"k105_103958_60",0
"k105_103958_61",0
"k105_103958_62",0
"k105_103958_63",0
"k105_103958_64",0
"k105_103958_65",0
"k105_103958_66",0
"k105_103958_67",0
"k105_103958_68",0
"k105_103958_69",0
"k105_103958_7",0
"k105_103958_70",0
"k105_103958_71",0
"k105_103958_72",0
"k105_103958_73",0
"k105_103958_74",0
"k105_103958_75",0
"k105_103958_8",0
"k105_103958_9",0
"k105_103982_0",0
"k105_103982_1",1
"k105_103982_2",0
"k105_103982_3",0
"k105_103982_4",0
"k105_103982_5",0
"k105_103982_6",0
"k105_103983_0",0
"k105_103983_1",0
"k105_103983_2",0
"k105_104033_0",0
"k105_104033_1",0
"k105_104033_2",0
"k105_104033_3",0
"k105_104033_4",0
"k105_104033_5",0
"k105_104033_6",0
"k105_104033_7",0
"k105_104076_0",0
"k105_104076_1",0
"k105_104076_2",0
"k105_104076_3",0
"k105_104089_0",0
"k105_104089_1",0
"k105_104089_10",0
"k105_104089_11",0
"k105_104089_12",0
"k105_104089_13",0
"k105_104089_14",0
"k105_104089_15",0
"k105_104089_16",0
"k105_104089_17",0
"k105_104089_18",0
"k105_104089_19",0
"k105_104089_2",0
"k105_104089_20",0
"k105_104089_21",0
"k105_104089_22",0
"k105_104089_23",0
"k105_104089_24",0
"k105_104089_25",0
"k105_104089_26",0
"k105_104089_27",0
"k105_104089_28",0
"k105_104089_29",0
"k105_104089_3",0
"k105_104089_30",0
"k105_104089_31",0
"k105_104089_32",0
"k105_104089_33",0
"k105_104089_4",0
"k105_104089_5",0
"k105_104089_6",0
"k105_104089_7",0
"k105_104089_8",0
"k105_104089_9",0
"k105_104123_0",0
"k105_104123_1",0
"k105_104123_2",0
"k105_104123_3",0
"k105_104123_4",0
"k105_104123_5",0
"k105_104123_6",0
"k105_104123_7",0
"k105_104138_0",0
"k105_104138_1",0
"k105_104138_2",0
"k105_104173_0",0
"k105_104173_1",0
"k105_104173_10",0
"k105_104173_11",0
"k105_104173_12",0
"k105_104173_2",0
"k105_104173_3",0
"k105_104173_4",0
"k105_104173_5",0
"k105_104173_6",0
"k105_104173_7",0
"k105_104173_8",0
"k105_104173_9",0
"k105_104177_0",3
"k105_104189_0",0
"k105_104189_1",0
"k105_104189_2",0
"k105_104189_3",0
"k105_104211_0",0
"k105_104211_1",0
"k105_104211_2",0
"k105_104403_0",0
"k105_104403_1",0
"k105_104403_2",0
"k105_104410_0",0
"k105_104410_1",0
"k105_104410_2",0
"k105_104410_3",0
"k105_104421_0",0
"k105_104448_0",0
"k105_104448_1",0
"k105_104448_10",0
"k105_104448_11",0
"k105_104448_12",0
"k105_104448_13",0
"k105_104448_14",0
"k105_104448_15",0
"k105_104448_16",0
"k105_104448_17",0
"k105_104448_2",0
"k105_104448_3",0
"k105_104448_4",0
"k105_104448_5",0
"k105_104448_6",0
"k105_104448_7",0
"k105_104448_8",0
"k105_104448_9",0
"k105_104520_0",0
"k105_104520_1",0
"k105_104520_2",0
"k105_10452_0",0
"k105_10452_1",0
"k105_10452_2",0
"k105_10452_3",0
"k105_104579_0",0
"k105_104579_1",6
"k105_104579_2",0
"k105_104586_0",0
"k105_104603_0",0
"k105_104603_1",0
"k105_104603_2",0
"k105_104603_3",0
"k105_104603_4",0
"k105_104603_5",0
"k105_104603_6",0
"k105_104614_0",0
"k105_104614_1",0
"k105_104650_0",0
"k105_104650_1",0
"k105_104650_2",0
"k105_104678_0",0
"k105_104678_1",0
"k105_104678_2",0
"k105_104678_3",0
"k105_104678_4",0
"k105_104678_5",0
"k105_104696_0",0
"k105_104696_1",1
"k105_104696_2",0
"k105_104696_3",0
"k105_104696_4",0
"k105_104761_0",0
"k105_104761_1",0
"k105_104773_0",0
"k105_104778_0",0
"k105_104778_1",0
"k105_104778_10",0
"k105_104778_11",0
"k105_104778_12",0
"k105_104778_13",0
"k105_104778_14",0
"k105_104778_15",0
"k105_104778_16",0
"k105_104778_17",0
"k105_104778_18",0
"k105_104778_19",0
"k105_104778_2",0
"k105_104778_20",0
"k105_104778_21",0
"k105_104778_22",0
"k105_104778_23",0
"k105_104778_24",0
"k105_104778_25",0
"k105_104778_26",0
"k105_104778_27",0
"k105_104778_28",0
"k105_104778_29",0
"k105_104778_3",0
"k105_104778_30",0
"k105_104778_31",0
"k105_104778_32",0
"k105_104778_33",0
"k105_104778_34",0
"k105_104778_35",0
"k105_104778_4",0
"k105_104778_5",0
"k105_104778_6",0
"k105_104778_7",0
"k105_104778_8",0
"k105_104778_9",0
"k105_104793_0",0
"k105_104793_1",0
"k105_104793_2",0
"k105_104812_0",0
"k105_104812_1",0
"k105_104812_2",0
"k105_104812_3",0
"k105_104812_4",0
"k105_104812_5",0
"k105_104812_6",0
"k105_104815_0",0
"k105_104815_1",0
"k105_104935_0",0
"k105_104935_1",0
"k105_104935_2",0
"k105_104991_0",0
"k105_104991_1",0
"k105_104991_2",0
"k105_105005_0",0
"k105_105005_1",0
